controller,scenario,seed,min_green,delay_per_trip,trips,wall_s
green_wave,corridor_peak,49,5,21.081578231292482,2940,27.187567290999993
green_wave,corridor_peak,50,5,21.042415902140686,2943,27.812745790999998
green_wave,corridor_peak,51,5,21.069344429347876,2944,27.48524150000003
max_pressure,corridor_peak,42,5,18.451917063222293,2942,27.456844875
max_pressure,corridor_peak,43,5,17.603720693170278,2943,27.316166041999963
max_pressure,corridor_peak,44,5,18.234574250681213,2936,28.778308958000025
max_pressure,corridor_peak,45,5,18.186399183951,2941,28.20329745800001
max_pressure,corridor_peak,46,5,18.478335597826096,2944,28.253384374999996
max_pressure,corridor_peak,47,5,16.125256540944612,2943,27.986456541999985
max_pressure,corridor_peak,48,5,17.08930730050941,2945,27.87615229200003
max_pressure,corridor_peak,49,5,17.902649659863933,2940,27.81936266599996
max_pressure,corridor_peak,50,5,19.041709140333,2943,29.108730750000007
max_pressure,corridor_peak,51,5,19.914617737003024,2943,29.497158541999966
green_wave,corridor_peak,42,15,34.74737453055644,2929,32.64258441600009
green_wave,corridor_peak,43,15,34.3166735042734,2925,31.912787750000007
green_wave,corridor_peak,44,15,34.856083390293854,2926,32.990513041999975
green_wave,corridor_peak,45,15,34.390941979522246,2930,30.737592999999947
green_wave,corridor_peak,46,15,34.39227272727277,2926,30.62946079099993
green_wave,corridor_peak,47,15,34.41015053027704,2923,32.69296229200006
green_wave,corridor_peak,48,15,34.30047846889953,2926,32.45228458400004
green_wave,corridor_peak,49,15,34.801431499829214,2927,31.299025958000016
green_wave,corridor_peak,50,15,34.83543218312271,2927,31.750433875
green_wave,corridor_peak,51,15,34.491024590163924,2928,31.079059667000024
max_pressure,corridor_peak,42,15,18.31344228804898,2937,27.02911791600002
max_pressure,corridor_peak,43,15,18.200275697753572,2938,27.46128412500002
max_pressure,corridor_peak,44,15,17.414005449591283,2936,26.81045308299997
max_pressure,corridor_peak,45,15,18.238305546104126,2939,26.915777124999977
max_pressure,corridor_peak,46,15,18.307019754768366,2936,27.59880995800006
max_pressure,corridor_peak,47,15,18.263632958801466,2937,28.08210266699996
max_pressure,corridor_peak,48,15,18.301926480599004,2938,27.548302624999906
max_pressure,corridor_peak,49,15,17.5801973460361,2939,26.97297437500015
max_pressure,corridor_peak,50,15,18.251664397549337,2938,27.56879337500004
max_pressure,corridor_peak,51,15,18.205882953385508,2939,26.626133292000077
green_wave,corridor_peak,42,25,36.21755798090041,2932,31.90597300000013
green_wave,corridor_peak,43,25,36.384547002724766,2936,32.37303312500012
green_wave,corridor_peak,44,25,36.80648565573773,2928,31.842078292000224
green_wave,corridor_peak,45,25,36.10101943402661,2933,32.093440540999836
green_wave,corridor_peak,46,25,36.72964176049141,2931,32.61001195899985
green_wave,corridor_peak,47,25,36.83243686006818,2930,31.95752754099999
green_wave,corridor_peak,48,25,36.815875127942654,2931,31.972146000000066
green_wave,corridor_peak,49,25,36.361194947080854,2929,31.84751237499995
green_wave,corridor_peak,50,25,37.039618008185606,2932,32.306341500000144
green_wave,corridor_peak,51,25,36.28573037542661,2930,31.346405915999867
max_pressure,corridor_peak,42,25,32.528722392116826,2943,31.849009332999913
max_pressure,corridor_peak,43,25,32.439697792869296,2945,31.08934554199982
max_pressure,corridor_peak,44,25,32.480842391304456,2944,30.690487582999822
max_pressure,corridor_peak,45,25,32.303540604825024,2943,30.499931583000034
