controller,seed,vtype,time_loss
max_pressure,45,moto,40.75
max_pressure,45,auto,44.78
max_pressure,45,auto,29.76
max_pressure,45,moto,13.54
max_pressure,45,moto,23.14
max_pressure,45,moto,11.94
max_pressure,45,auto,25.59
max_pressure,45,moto,24.7
max_pressure,45,moto,13.08
max_pressure,45,auto,28.6
max_pressure,45,auto,19.4
max_pressure,45,auto,12.82
max_pressure,45,auto,27.72
max_pressure,45,moto,15.97
max_pressure,45,auto,21.49
max_pressure,45,moto,1.58
max_pressure,45,auto,15.91
max_pressure,45,auto,15.15
max_pressure,45,moto,31.81
max_pressure,45,moto,11.45
max_pressure,45,moto,13.9
max_pressure,45,auto,2.56
max_pressure,45,car,1.26
max_pressure,45,moto,1.63
max_pressure,45,moto,2.44
max_pressure,45,moto,32.08
max_pressure,45,moto,28.95
max_pressure,45,moto,43.3
max_pressure,45,moto,39.48
max_pressure,45,moto,30.49
max_pressure,45,moto,28.73
max_pressure,45,moto,22.08
max_pressure,45,auto,26.72
max_pressure,45,moto,25.6
max_pressure,45,moto,30.76
max_pressure,45,auto,24.78
max_pressure,45,auto,35.76
max_pressure,45,car,24.06
max_pressure,45,moto,16.96
max_pressure,45,car,26.62
max_pressure,45,auto,20.6
max_pressure,45,moto,32.81
max_pressure,45,car,7.38
max_pressure,45,moto,8.06
max_pressure,45,auto,22.63
max_pressure,45,car,18.79
max_pressure,45,car,12.24
max_pressure,45,moto,4.63
max_pressure,45,moto,30.0
max_pressure,45,moto,26.3
max_pressure,45,auto,12.18
max_pressure,45,moto,4.04
max_pressure,45,moto,17.67
max_pressure,45,moto,3.28
max_pressure,45,car,30.57
max_pressure,45,auto,23.43
max_pressure,45,moto,22.8
max_pressure,45,moto,39.0
max_pressure,45,auto,26.73
max_pressure,45,auto,35.51
max_pressure,45,auto,29.18
max_pressure,45,moto,35.31
max_pressure,45,auto,21.88
max_pressure,45,moto,14.54
max_pressure,45,auto,1.64
max_pressure,45,moto,14.34
max_pressure,45,moto,11.18
max_pressure,45,moto,15.32
max_pressure,45,moto,7.78
max_pressure,45,car,24.07
max_pressure,45,moto,3.76
max_pressure,45,auto,6.15
max_pressure,45,moto,15.75
max_pressure,45,car,11.24
max_pressure,45,moto,7.38
max_pressure,45,moto,19.43
max_pressure,45,moto,3.09
max_pressure,45,moto,2.92
max_pressure,45,auto,46.76
max_pressure,45,auto,32.42
max_pressure,45,moto,30.16
max_pressure,45,moto,36.13
max_pressure,45,moto,50.44
max_pressure,45,moto,24.94
max_pressure,45,car,28.99
max_pressure,45,auto,24.83
max_pressure,45,auto,27.62
max_pressure,45,moto,21.58
max_pressure,45,car,19.49
max_pressure,45,moto,18.53
max_pressure,45,car,27.68
max_pressure,45,moto,20.74
max_pressure,45,moto,7.83
max_pressure,45,moto,29.05
max_pressure,45,auto,25.46
max_pressure,45,moto,12.19
max_pressure,45,moto,16.89
max_pressure,45,moto,9.91
max_pressure,45,car,1.51
max_pressure,45,moto,16.11
max_pressure,45,moto,14.53
max_pressure,45,car,11.75
max_pressure,45,moto,33.9
max_pressure,45,moto,29.24
max_pressure,45,moto,18.32
max_pressure,45,moto,24.68
max_pressure,45,moto,33.51
max_pressure,45,moto,22.45
max_pressure,45,car,9.5
max_pressure,45,moto,7.42
max_pressure,45,moto,18.82
max_pressure,45,moto,18.26
max_pressure,45,moto,19.87
max_pressure,45,moto,15.44
max_pressure,45,moto,24.25
max_pressure,45,moto,19.45
max_pressure,45,moto,25.77
max_pressure,45,moto,16.74
max_pressure,45,moto,20.12
max_pressure,45,auto,10.46
max_pressure,45,moto,29.84
max_pressure,45,moto,20.21
max_pressure,45,moto,30.37
max_pressure,45,auto,16.95
max_pressure,45,auto,2.0
max_pressure,45,auto,10.94
max_pressure,45,auto,1.26
max_pressure,45,moto,34.6
max_pressure,45,moto,35.22
max_pressure,45,moto,30.23
max_pressure,45,moto,23.49
max_pressure,45,moto,18.89
max_pressure,45,moto,27.02
max_pressure,45,moto,25.98
max_pressure,45,auto,16.2
max_pressure,45,auto,13.55
max_pressure,45,moto,12.39
max_pressure,45,moto,21.47
max_pressure,45,auto,0.91
max_pressure,45,auto,30.98
max_pressure,45,moto,16.18
max_pressure,45,moto,14.56
max_pressure,45,moto,21.66
max_pressure,45,moto,16.15
max_pressure,45,moto,14.26
max_pressure,45,moto,2.15
max_pressure,45,moto,30.71
max_pressure,45,auto,16.9
max_pressure,45,moto,6.17
max_pressure,45,auto,4.75
max_pressure,45,auto,24.17
max_pressure,45,moto,2.62
max_pressure,45,moto,3.9
max_pressure,45,moto,2.85
max_pressure,45,moto,40.99
max_pressure,45,moto,27.55
max_pressure,45,moto,49.31
max_pressure,45,moto,23.01
max_pressure,45,car,26.67
max_pressure,45,auto,44.89
max_pressure,45,auto,37.93
max_pressure,45,moto,14.82
max_pressure,45,car,24.42
max_pressure,45,auto,28.85
max_pressure,45,car,26.38
max_pressure,45,moto,6.8
max_pressure,45,auto,31.72
max_pressure,45,auto,21.59
max_pressure,45,moto,24.11
max_pressure,45,auto,16.05
max_pressure,45,moto,2.28
max_pressure,45,moto,27.72
max_pressure,45,auto,9.59
max_pressure,45,moto,14.1
max_pressure,45,moto,17.63
max_pressure,45,moto,11.81
max_pressure,45,moto,13.57
max_pressure,45,moto,11.15
max_pressure,45,moto,3.59
max_pressure,45,moto,19.62
max_pressure,45,moto,22.42
max_pressure,45,moto,4.54
max_pressure,45,moto,5.15
max_pressure,45,moto,2.79
max_pressure,45,auto,29.73
max_pressure,45,moto,20.23
max_pressure,45,moto,4.1
max_pressure,45,moto,46.41
max_pressure,45,moto,38.61
max_pressure,45,car,36.09
max_pressure,45,moto,13.4
max_pressure,45,moto,27.99
max_pressure,45,moto,17.6
max_pressure,45,moto,15.96
max_pressure,45,moto,31.76
max_pressure,45,moto,28.04
max_pressure,45,moto,40.63
max_pressure,45,moto,23.36
max_pressure,45,auto,15.76
max_pressure,45,car,29.14
max_pressure,45,moto,19.2
max_pressure,45,car,1.67
max_pressure,45,car,19.61
max_pressure,45,auto,18.87
max_pressure,45,auto,3.71
max_pressure,45,auto,14.02
max_pressure,45,moto,20.58
max_pressure,45,car,8.18
max_pressure,45,moto,3.88
max_pressure,45,moto,26.43
max_pressure,45,moto,21.94
max_pressure,45,moto,38.67
max_pressure,45,auto,35.63
max_pressure,45,car,27.92
max_pressure,45,moto,31.23
max_pressure,45,car,22.69
max_pressure,45,moto,29.56
max_pressure,45,moto,24.09
max_pressure,45,moto,19.51
max_pressure,45,car,18.3
max_pressure,45,moto,8.63
max_pressure,45,auto,11.35
max_pressure,45,moto,8.51
max_pressure,45,car,30.69
max_pressure,45,auto,23.39
max_pressure,45,moto,10.69
max_pressure,45,car,21.81
max_pressure,45,moto,42.72
max_pressure,45,moto,25.26
max_pressure,45,moto,25.26
max_pressure,45,car,33.83
max_pressure,45,moto,38.66
max_pressure,45,moto,35.84
max_pressure,45,car,29.8
max_pressure,45,moto,42.24
max_pressure,45,auto,46.27
max_pressure,45,car,47.94
max_pressure,45,auto,28.44
max_pressure,45,moto,11.86
max_pressure,45,auto,28.1
max_pressure,45,moto,27.41
max_pressure,45,moto,25.49
max_pressure,45,car,23.82
max_pressure,45,moto,16.72
max_pressure,45,car,23.83
max_pressure,45,auto,19.49
max_pressure,45,moto,25.04
max_pressure,45,moto,15.66
max_pressure,45,moto,22.31
max_pressure,45,car,19.48
max_pressure,45,moto,8.51
max_pressure,45,car,2.87
max_pressure,45,car,19.26
max_pressure,45,moto,16.33
max_pressure,45,car,17.58
max_pressure,45,car,22.8
max_pressure,45,moto,6.79
max_pressure,45,moto,9.08
max_pressure,45,moto,5.74
max_pressure,45,moto,36.17
max_pressure,45,moto,38.55
max_pressure,45,moto,25.67
max_pressure,45,moto,40.97
max_pressure,45,moto,22.37
max_pressure,45,moto,28.27
max_pressure,45,car,28.64
max_pressure,45,moto,30.43
max_pressure,45,moto,26.76
max_pressure,45,moto,22.2
max_pressure,45,moto,21.94
max_pressure,45,moto,26.88
max_pressure,45,moto,9.74
max_pressure,45,moto,29.1
max_pressure,45,car,11.99
max_pressure,45,moto,1.99
max_pressure,45,moto,19.62
max_pressure,45,moto,15.59
max_pressure,45,car,2.09
max_pressure,45,moto,21.52
max_pressure,45,car,4.93
max_pressure,45,auto,1.54
max_pressure,45,auto,32.82
max_pressure,45,auto,44.25
max_pressure,45,moto,27.55
max_pressure,45,moto,35.24
max_pressure,45,auto,10.53
max_pressure,45,moto,22.35
max_pressure,45,moto,28.41
max_pressure,45,auto,19.97
max_pressure,45,moto,24.49
max_pressure,45,auto,18.29
max_pressure,45,auto,14.09
max_pressure,45,auto,31.27
max_pressure,45,moto,26.54
max_pressure,45,moto,24.0
max_pressure,45,moto,3.67
max_pressure,45,moto,30.57
max_pressure,45,moto,9.35
max_pressure,45,moto,43.06
max_pressure,45,moto,20.53
max_pressure,45,moto,31.32
max_pressure,45,moto,22.87
max_pressure,45,moto,19.86
max_pressure,45,moto,19.59
max_pressure,45,moto,14.32
max_pressure,45,moto,20.82
max_pressure,45,moto,22.58
max_pressure,45,car,18.74
max_pressure,45,auto,31.98
max_pressure,45,moto,7.91
max_pressure,45,moto,12.54
max_pressure,45,moto,22.91
max_pressure,45,auto,10.53
max_pressure,45,car,1.62
max_pressure,45,moto,7.47
max_pressure,45,moto,44.92
max_pressure,45,moto,33.38
max_pressure,45,auto,27.33
max_pressure,45,moto,29.88
max_pressure,45,moto,33.02
max_pressure,45,auto,33.07
max_pressure,45,car,33.77
max_pressure,45,auto,38.0
max_pressure,45,car,32.44
max_pressure,45,moto,26.67
max_pressure,45,auto,38.82
max_pressure,45,auto,28.26
max_pressure,45,car,26.11
max_pressure,45,auto,24.95
max_pressure,45,moto,17.78
max_pressure,45,moto,29.83
max_pressure,45,moto,28.06
max_pressure,45,moto,25.86
max_pressure,45,moto,25.52
max_pressure,45,car,8.09
max_pressure,45,auto,1.37
max_pressure,45,moto,2.39
max_pressure,45,moto,7.5
max_pressure,45,moto,2.87
max_pressure,45,moto,44.19
max_pressure,45,auto,47.8
max_pressure,45,moto,28.84
max_pressure,45,moto,33.84
max_pressure,45,moto,23.36
max_pressure,45,moto,26.83
max_pressure,45,moto,25.5
max_pressure,45,moto,29.05
max_pressure,45,auto,21.46
max_pressure,45,car,23.36
max_pressure,45,moto,22.14
max_pressure,45,moto,22.74
max_pressure,45,moto,8.16
max_pressure,45,moto,2.17
max_pressure,45,auto,13.75
max_pressure,45,moto,34.59
max_pressure,45,car,4.77
max_pressure,45,car,10.02
max_pressure,45,moto,13.84
max_pressure,45,car,3.68
max_pressure,45,auto,5.24
max_pressure,45,moto,2.32
max_pressure,45,moto,43.65
max_pressure,45,moto,33.88
max_pressure,45,auto,36.32
max_pressure,45,car,29.02
max_pressure,45,moto,39.94
max_pressure,45,moto,28.54
max_pressure,45,moto,28.47
max_pressure,45,auto,27.29
max_pressure,45,moto,27.33
max_pressure,45,auto,11.46
max_pressure,45,moto,13.48
max_pressure,45,moto,6.74
max_pressure,45,moto,33.36
max_pressure,45,auto,33.98
max_pressure,45,auto,14.97
max_pressure,45,car,11.72
max_pressure,45,moto,24.13
max_pressure,45,moto,2.9
max_pressure,45,car,14.51
max_pressure,45,moto,3.15
max_pressure,45,auto,20.99
max_pressure,45,moto,29.34
max_pressure,45,auto,22.12
max_pressure,45,moto,17.12
max_pressure,45,auto,10.83
max_pressure,45,auto,23.7
max_pressure,45,car,13.05
max_pressure,45,moto,21.91
max_pressure,45,moto,13.51
max_pressure,45,auto,32.16
max_pressure,45,auto,30.19
max_pressure,45,auto,29.09
max_pressure,45,moto,30.71
max_pressure,45,car,29.61
max_pressure,45,auto,1.45
max_pressure,45,moto,27.25
max_pressure,45,moto,10.76
max_pressure,45,moto,6.26
max_pressure,45,moto,16.74
max_pressure,45,moto,3.52
max_pressure,45,moto,25.82
max_pressure,45,auto,46.84
max_pressure,45,auto,22.88
max_pressure,45,moto,9.43
max_pressure,45,car,29.51
max_pressure,45,moto,22.33
max_pressure,45,moto,11.75
max_pressure,45,moto,30.51
max_pressure,45,moto,21.99
max_pressure,45,auto,24.39
max_pressure,45,moto,25.46
max_pressure,45,moto,11.18
max_pressure,45,auto,26.42
max_pressure,45,auto,27.92
max_pressure,45,moto,11.21
max_pressure,45,moto,21.59
max_pressure,45,moto,19.76
max_pressure,45,auto,13.66
max_pressure,45,auto,18.4
max_pressure,45,moto,3.41
max_pressure,45,car,1.46
max_pressure,45,moto,35.66
max_pressure,45,moto,29.48
max_pressure,45,moto,20.66
max_pressure,45,auto,43.43
max_pressure,45,auto,34.16
max_pressure,45,moto,6.6
max_pressure,45,moto,17.55
max_pressure,45,moto,29.94
max_pressure,45,moto,4.58
max_pressure,45,moto,29.5
max_pressure,45,car,9.06
max_pressure,45,moto,2.41
max_pressure,45,moto,2.69
max_pressure,45,moto,30.68
max_pressure,45,moto,8.41
max_pressure,45,moto,8.16
max_pressure,45,auto,36.58
max_pressure,45,auto,22.9
max_pressure,45,moto,27.64
max_pressure,45,auto,24.12
max_pressure,45,moto,2.22
max_pressure,45,auto,23.11
max_pressure,45,moto,6.05
max_pressure,45,moto,4.67
max_pressure,45,auto,23.87
max_pressure,45,moto,13.32
max_pressure,45,car,20.35
max_pressure,45,moto,20.69
max_pressure,45,auto,19.44
max_pressure,45,auto,19.48
max_pressure,45,moto,16.26
max_pressure,45,moto,25.26
max_pressure,45,moto,20.77
max_pressure,45,moto,24.52
max_pressure,45,moto,26.53
max_pressure,45,auto,12.52
max_pressure,45,moto,14.04
max_pressure,45,car,16.96
max_pressure,45,moto,5.48
max_pressure,45,moto,21.36
max_pressure,45,moto,32.65
max_pressure,45,moto,23.92
max_pressure,45,car,22.89
max_pressure,45,car,30.36
max_pressure,45,moto,24.52
max_pressure,45,auto,20.38
max_pressure,45,moto,29.64
max_pressure,45,moto,18.95
max_pressure,45,moto,21.41
max_pressure,45,moto,20.08
max_pressure,45,moto,32.07
max_pressure,45,moto,34.58
max_pressure,45,moto,16.59
max_pressure,45,auto,27.32
max_pressure,45,car,23.52
max_pressure,45,moto,12.78
max_pressure,45,auto,26.58
max_pressure,45,auto,28.82
max_pressure,45,moto,21.83
max_pressure,45,auto,21.56
max_pressure,45,moto,14.78
max_pressure,45,moto,19.4
max_pressure,45,moto,29.97
max_pressure,45,auto,7.9
max_pressure,45,auto,14.16
max_pressure,45,car,1.49
max_pressure,45,auto,22.86
max_pressure,45,auto,1.09
max_pressure,45,car,28.34
max_pressure,45,moto,4.16
max_pressure,45,auto,40.07
max_pressure,45,moto,33.97
max_pressure,45,auto,1.88
max_pressure,45,moto,16.44
max_pressure,45,moto,22.65
max_pressure,45,auto,23.11
max_pressure,45,auto,17.46
max_pressure,45,moto,25.95
max_pressure,45,auto,15.22
max_pressure,45,moto,34.08
max_pressure,45,auto,22.32
max_pressure,45,car,25.83
max_pressure,45,auto,26.3
max_pressure,45,car,25.4
max_pressure,45,car,11.81
max_pressure,45,moto,8.86
max_pressure,45,car,18.18
max_pressure,45,moto,8.63
max_pressure,45,moto,21.21
max_pressure,45,moto,23.49
max_pressure,45,moto,20.06
max_pressure,45,moto,36.65
max_pressure,45,car,38.41
max_pressure,45,moto,30.37
max_pressure,45,moto,42.74
max_pressure,45,moto,21.27
max_pressure,45,auto,22.68
max_pressure,45,auto,27.56
max_pressure,45,moto,30.56
max_pressure,45,moto,25.27
max_pressure,45,moto,25.14
max_pressure,45,car,16.21
max_pressure,45,moto,18.57
max_pressure,45,auto,25.25
max_pressure,45,moto,26.41
max_pressure,45,auto,20.01
max_pressure,45,auto,30.48
max_pressure,45,auto,26.3
max_pressure,45,moto,10.7
max_pressure,45,moto,28.82
max_pressure,45,moto,19.49
max_pressure,45,moto,2.16
max_pressure,45,auto,11.32
max_pressure,45,auto,15.25
max_pressure,45,moto,3.45
max_pressure,45,car,39.05
max_pressure,45,moto,21.19
max_pressure,45,moto,23.28
max_pressure,45,moto,20.32
max_pressure,45,moto,38.25
max_pressure,45,auto,32.31
max_pressure,45,moto,38.44
max_pressure,45,moto,26.69
max_pressure,45,car,14.83
max_pressure,45,moto,9.09
max_pressure,45,auto,36.61
max_pressure,45,car,21.78
max_pressure,45,moto,19.99
max_pressure,45,car,27.12
max_pressure,45,car,15.33
max_pressure,45,moto,3.27
max_pressure,45,moto,20.05
max_pressure,45,moto,6.87
max_pressure,45,moto,11.69
max_pressure,45,car,15.79
max_pressure,45,car,11.33
max_pressure,45,moto,5.85
max_pressure,45,moto,21.88
max_pressure,45,moto,2.41
max_pressure,45,moto,32.26
max_pressure,45,auto,30.74
max_pressure,45,auto,28.23
max_pressure,45,moto,23.4
max_pressure,45,moto,32.66
max_pressure,45,moto,25.24
max_pressure,45,moto,18.34
max_pressure,45,moto,8.19
max_pressure,45,moto,16.07
max_pressure,45,moto,12.77
max_pressure,45,moto,14.57
max_pressure,45,moto,29.62
max_pressure,45,car,25.12
max_pressure,45,auto,33.32
max_pressure,45,moto,16.76
max_pressure,45,moto,10.17
max_pressure,45,auto,1.34
max_pressure,45,auto,26.83
max_pressure,45,auto,1.29
max_pressure,45,moto,2.06
max_pressure,45,car,5.0
max_pressure,45,moto,21.73
max_pressure,45,moto,20.54
max_pressure,45,moto,18.52
max_pressure,45,moto,36.16
max_pressure,45,auto,30.01
max_pressure,45,moto,15.1
max_pressure,45,auto,20.04
max_pressure,45,moto,2.44
max_pressure,45,car,12.19
max_pressure,45,moto,4.95
max_pressure,45,auto,22.04
max_pressure,45,moto,2.7
max_pressure,45,moto,22.9
max_pressure,45,moto,19.83
max_pressure,45,car,17.46
max_pressure,45,moto,11.78
max_pressure,45,moto,14.24
max_pressure,45,auto,12.99
max_pressure,45,moto,11.5
max_pressure,45,moto,12.94
max_pressure,45,car,16.98
max_pressure,45,car,10.5
max_pressure,45,car,4.02
max_pressure,45,auto,3.25
max_pressure,45,moto,24.55
max_pressure,45,auto,33.45
max_pressure,45,moto,2.3
max_pressure,45,moto,21.74
max_pressure,45,moto,2.95
max_pressure,45,moto,14.58
max_pressure,45,moto,21.46
max_pressure,45,moto,9.02
max_pressure,45,moto,24.02
max_pressure,45,moto,17.46
max_pressure,45,moto,25.41
max_pressure,45,moto,20.06
max_pressure,45,moto,3.42
max_pressure,45,auto,18.79
max_pressure,45,moto,19.16
max_pressure,45,moto,17.13
max_pressure,45,moto,14.31
max_pressure,45,moto,18.85
max_pressure,45,moto,7.38
max_pressure,45,auto,21.42
max_pressure,45,auto,1.86
max_pressure,45,moto,9.82
max_pressure,45,auto,20.46
max_pressure,45,auto,13.31
max_pressure,45,car,26.21
max_pressure,45,moto,36.6
max_pressure,45,auto,22.47
max_pressure,45,car,18.5
max_pressure,45,moto,20.97
max_pressure,45,moto,21.62
max_pressure,45,moto,16.15
max_pressure,45,moto,30.22
max_pressure,45,auto,21.61
max_pressure,45,moto,5.93
max_pressure,45,moto,27.73
max_pressure,45,car,9.69
max_pressure,45,moto,17.3
max_pressure,45,auto,14.22
max_pressure,45,moto,27.48
max_pressure,45,auto,10.28
max_pressure,45,moto,2.87
max_pressure,45,moto,37.13
max_pressure,45,auto,31.58
max_pressure,45,moto,42.84
max_pressure,45,moto,32.91
max_pressure,45,moto,31.41
max_pressure,45,moto,2.45
max_pressure,45,car,28.73
max_pressure,45,moto,21.39
max_pressure,45,auto,19.89
max_pressure,45,moto,29.19
max_pressure,45,moto,22.84
max_pressure,45,moto,26.05
max_pressure,45,moto,27.65
max_pressure,45,moto,25.87
max_pressure,45,auto,1.49
max_pressure,45,moto,36.51
max_pressure,45,car,12.97
max_pressure,45,moto,16.62
max_pressure,45,moto,16.7
max_pressure,45,auto,20.76
max_pressure,45,moto,25.4
max_pressure,45,moto,19.3
max_pressure,45,auto,4.82
max_pressure,45,moto,10.05
max_pressure,45,moto,2.92
max_pressure,45,auto,21.88
max_pressure,45,moto,18.18
max_pressure,45,moto,2.68
max_pressure,45,moto,4.02
max_pressure,45,moto,3.38
max_pressure,45,moto,1.86
max_pressure,45,auto,1.1
max_pressure,45,car,44.0
max_pressure,45,moto,33.3
max_pressure,45,moto,41.07
max_pressure,45,moto,41.38
max_pressure,45,auto,44.3
max_pressure,45,auto,35.48
max_pressure,45,moto,29.73
max_pressure,45,moto,34.25
max_pressure,45,auto,31.59
max_pressure,45,auto,32.6
max_pressure,45,moto,26.32
max_pressure,45,auto,14.31
max_pressure,45,auto,20.7
max_pressure,45,moto,25.13
max_pressure,45,moto,25.04
max_pressure,45,moto,22.73
max_pressure,45,moto,16.75
max_pressure,45,auto,13.72
max_pressure,45,moto,20.0
max_pressure,45,auto,28.55
max_pressure,45,car,6.62
max_pressure,45,auto,5.32
max_pressure,45,moto,30.55
max_pressure,45,moto,5.68
max_pressure,45,car,7.23
max_pressure,45,auto,14.82
max_pressure,45,car,34.79
max_pressure,45,auto,33.35
max_pressure,45,moto,37.97
max_pressure,45,moto,23.48
max_pressure,45,moto,39.35
max_pressure,45,moto,24.63
max_pressure,45,moto,2.43
max_pressure,45,car,27.63
max_pressure,45,auto,4.79
max_pressure,45,car,33.78
max_pressure,45,moto,17.9
max_pressure,45,auto,22.07
max_pressure,45,moto,16.27
max_pressure,45,moto,1.66
max_pressure,45,moto,19.03
max_pressure,45,moto,31.25
max_pressure,45,car,23.15
max_pressure,45,car,29.16
max_pressure,45,moto,14.56
max_pressure,45,moto,20.23
max_pressure,45,auto,17.06
max_pressure,45,moto,8.99
max_pressure,45,moto,21.89
max_pressure,45,moto,18.87
max_pressure,45,moto,17.76
max_pressure,45,moto,31.14
max_pressure,45,moto,20.18
max_pressure,45,car,10.87
max_pressure,45,auto,43.02
max_pressure,45,auto,42.78
max_pressure,45,auto,31.07
max_pressure,45,moto,20.24
max_pressure,45,moto,33.65
max_pressure,45,moto,6.94
max_pressure,45,auto,1.07
max_pressure,45,moto,28.32
max_pressure,45,car,18.15
max_pressure,45,moto,26.89
max_pressure,45,auto,16.49
max_pressure,45,auto,9.18
max_pressure,45,auto,16.23
max_pressure,45,moto,30.48
max_pressure,45,moto,14.48
max_pressure,45,auto,1.02
max_pressure,45,moto,2.13
max_pressure,45,moto,2.49
max_pressure,45,car,1.31
max_pressure,45,car,1.18
max_pressure,45,moto,24.41
max_pressure,45,auto,24.97
max_pressure,45,auto,29.25
max_pressure,45,moto,21.43
max_pressure,45,car,27.2
max_pressure,45,moto,21.25
max_pressure,45,auto,25.51
max_pressure,45,moto,2.6
max_pressure,45,moto,2.28
max_pressure,45,moto,24.56
max_pressure,45,auto,7.43
max_pressure,45,auto,33.88
max_pressure,45,car,26.45
max_pressure,45,moto,25.03
max_pressure,45,moto,25.76
max_pressure,45,moto,17.43
max_pressure,45,moto,13.35
max_pressure,45,moto,28.86
max_pressure,45,car,17.76
max_pressure,45,moto,14.74
max_pressure,45,moto,20.99
max_pressure,45,moto,19.19
max_pressure,45,moto,18.86
max_pressure,45,moto,3.04
max_pressure,45,moto,20.29
max_pressure,45,moto,41.45
max_pressure,45,car,32.06
max_pressure,45,moto,19.35
max_pressure,45,car,38.14
max_pressure,45,auto,34.09
max_pressure,45,moto,21.32
max_pressure,45,moto,13.27
max_pressure,45,moto,30.37
max_pressure,45,moto,30.13
max_pressure,45,car,9.88
max_pressure,45,moto,33.87
max_pressure,45,moto,30.05
max_pressure,45,auto,23.74
max_pressure,45,moto,11.1
max_pressure,45,car,11.41
max_pressure,45,auto,20.93
max_pressure,45,moto,16.73
max_pressure,45,moto,3.05
max_pressure,45,moto,10.0
max_pressure,45,moto,34.81
max_pressure,45,moto,9.0
max_pressure,45,auto,31.96
max_pressure,45,moto,1.79
max_pressure,45,moto,25.3
max_pressure,45,moto,23.27
max_pressure,45,auto,1.05
max_pressure,45,moto,43.39
max_pressure,45,auto,38.67
max_pressure,45,moto,27.97
max_pressure,45,moto,11.92
max_pressure,45,auto,0.91
max_pressure,45,moto,33.47
max_pressure,45,moto,24.99
max_pressure,45,moto,14.53
max_pressure,45,moto,25.81
max_pressure,45,moto,15.85
max_pressure,45,car,23.67
max_pressure,45,moto,32.27
max_pressure,45,moto,18.83
max_pressure,45,car,10.82
max_pressure,45,auto,33.09
max_pressure,45,car,24.65
max_pressure,45,moto,20.49
max_pressure,45,moto,17.41
max_pressure,45,auto,14.12
max_pressure,45,auto,6.38
max_pressure,45,auto,4.74
max_pressure,45,auto,4.28
max_pressure,45,moto,3.53
max_pressure,45,moto,18.5
max_pressure,45,car,11.1
max_pressure,45,auto,38.79
max_pressure,45,auto,25.05
max_pressure,45,moto,4.03
max_pressure,45,auto,1.51
max_pressure,45,moto,20.06
max_pressure,45,auto,23.11
max_pressure,45,car,19.5
max_pressure,45,moto,5.85
max_pressure,45,moto,1.75
max_pressure,45,auto,31.64
max_pressure,45,moto,32.86
max_pressure,45,moto,21.36
max_pressure,45,moto,18.61
max_pressure,45,moto,18.08
max_pressure,45,car,38.16
max_pressure,45,moto,29.39
max_pressure,45,auto,22.5
max_pressure,45,auto,32.88
max_pressure,45,auto,21.09
max_pressure,45,moto,19.87
max_pressure,45,car,34.37
max_pressure,45,auto,1.14
max_pressure,45,moto,13.46
max_pressure,45,moto,15.23
max_pressure,45,auto,22.25
max_pressure,45,moto,21.85
max_pressure,45,moto,32.73
max_pressure,45,moto,15.63
max_pressure,45,car,20.03
max_pressure,45,car,11.31
max_pressure,45,auto,12.49
max_pressure,45,car,19.67
max_pressure,45,moto,18.45
max_pressure,45,car,18.13
max_pressure,45,auto,22.31
max_pressure,45,moto,16.62
max_pressure,45,moto,1.7
max_pressure,45,moto,30.29
max_pressure,45,auto,45.7
max_pressure,45,moto,40.15
max_pressure,45,car,45.18
max_pressure,45,moto,19.83
max_pressure,45,car,39.01
max_pressure,45,auto,23.38
max_pressure,45,auto,28.3
max_pressure,45,moto,24.83
max_pressure,45,moto,18.09
max_pressure,45,car,35.23
max_pressure,45,moto,20.23
max_pressure,45,moto,30.75
max_pressure,45,moto,24.41
max_pressure,45,moto,24.47
max_pressure,45,moto,1.97
max_pressure,45,car,26.58
max_pressure,45,moto,22.79
max_pressure,45,car,6.22
max_pressure,45,moto,24.39
max_pressure,45,auto,14.31
max_pressure,45,auto,10.79
max_pressure,45,moto,15.13
max_pressure,45,moto,17.96
max_pressure,45,moto,15.97
max_pressure,45,auto,29.55
max_pressure,45,car,17.35
max_pressure,45,moto,13.73
max_pressure,45,moto,17.92
max_pressure,45,moto,13.85
max_pressure,45,auto,11.31
max_pressure,45,car,38.83
max_pressure,45,auto,33.42
max_pressure,45,auto,32.16
max_pressure,45,car,25.62
max_pressure,45,auto,31.79
max_pressure,45,moto,33.01
max_pressure,45,moto,25.53
max_pressure,45,auto,18.39
max_pressure,45,car,20.91
max_pressure,45,moto,32.21
max_pressure,45,moto,14.96
max_pressure,45,moto,24.1
max_pressure,45,moto,18.98
max_pressure,45,car,10.64
max_pressure,45,moto,20.1
max_pressure,45,moto,30.78
max_pressure,45,car,1.57
max_pressure,45,auto,7.08
max_pressure,45,auto,17.25
max_pressure,45,auto,15.61
max_pressure,45,auto,1.07
max_pressure,45,auto,4.81
max_pressure,45,car,10.94
max_pressure,45,moto,2.15
max_pressure,45,moto,2.73
max_pressure,45,car,2.36
max_pressure,45,moto,14.64
max_pressure,45,auto,19.71
max_pressure,45,moto,33.88
max_pressure,45,moto,35.81
max_pressure,45,moto,28.34
max_pressure,45,auto,34.28
max_pressure,45,moto,4.98
max_pressure,45,auto,41.18
max_pressure,45,moto,29.32
max_pressure,45,moto,26.2
max_pressure,45,moto,21.66
max_pressure,45,car,40.13
max_pressure,45,moto,12.69
max_pressure,45,moto,22.32
max_pressure,45,moto,22.93
max_pressure,45,moto,29.8
max_pressure,45,moto,24.55
max_pressure,45,moto,21.26
