controller,span,t,ts,phase,halting,vehicles
green_wave,400,835.0,C3,1,0,8
green_wave,400,835.0,C3_E,-1,0,1
green_wave,400,840.0,C1,1,0,2
green_wave,400,840.0,C2,0,0,8
green_wave,400,840.0,C3,1,0,2
green_wave,400,840.0,C3_E,-1,0,6
green_wave,400,845.0,C1,0,0,3
green_wave,400,845.0,C2,1,0,7
green_wave,400,845.0,C3,0,0,2
green_wave,400,845.0,C3_E,-1,0,8
green_wave,400,850.0,C1,0,1,3
green_wave,400,850.0,C2,1,0,1
green_wave,400,850.0,C3,0,1,6
green_wave,400,850.0,C3_E,-1,0,8
green_wave,400,855.0,C1,0,1,4
green_wave,400,855.0,C2,1,0,0
green_wave,400,855.0,C3,0,2,10
green_wave,400,855.0,C3_E,-1,0,4
green_wave,400,860.0,C1,1,0,3
green_wave,400,860.0,C2,0,0,0
green_wave,400,860.0,C3,1,0,8
green_wave,400,860.0,C3_E,-1,0,0
green_wave,400,865.0,C1,1,0,4
green_wave,400,865.0,C2,0,0,3
green_wave,400,865.0,C3,1,0,2
green_wave,400,865.0,C3_E,-1,0,6
green_wave,400,870.0,C1,1,0,3
green_wave,400,870.0,C2,0,0,4
green_wave,400,870.0,C3,1,0,1
green_wave,400,870.0,C3_E,-1,0,9
green_wave,400,875.0,C1,0,1,5
green_wave,400,875.0,C2,1,0,1
green_wave,400,875.0,C3,0,0,0
green_wave,400,875.0,C3_E,-1,0,10
green_wave,400,880.0,C1,0,3,6
green_wave,400,880.0,C2,1,0,1
green_wave,400,880.0,C3,0,0,3
green_wave,400,880.0,C3_E,-1,0,9
green_wave,400,885.0,C1,0,3,9
green_wave,400,885.0,C2,1,0,0
green_wave,400,885.0,C3,0,0,3
green_wave,400,885.0,C3_E,-1,0,2
green_wave,400,890.0,C1,1,0,9
green_wave,400,890.0,C2,0,0,0
green_wave,400,890.0,C3,1,0,2
green_wave,400,890.0,C3_E,-1,0,0
green_wave,400,895.0,C1,1,0,6
green_wave,400,895.0,C2,0,0,6
green_wave,400,895.0,C3,1,0,1
green_wave,400,895.0,C3_E,-1,0,3
green_wave,400,900.0,C1,1,0,5
green_wave,400,900.0,C2,0,0,7
green_wave,400,900.0,C3,1,0,1
green_wave,400,900.0,C3_E,-1,0,3
green_wave,400,905.0,C1,0,0,4
green_wave,400,905.0,C2,1,0,10
green_wave,400,905.0,C3,0,1,1
green_wave,400,905.0,C3_E,-1,0,1
green_wave,400,910.0,C1,0,2,5
green_wave,400,910.0,C2,1,0,4
green_wave,400,910.0,C3,0,1,4
green_wave,400,910.0,C3_E,-1,0,0
green_wave,400,915.0,C1,0,4,6
green_wave,400,915.0,C2,1,0,2
green_wave,400,915.0,C3,0,1,8
green_wave,400,915.0,C3_E,-1,0,0
green_wave,400,920.0,C1,1,0,4
green_wave,400,920.0,C2,0,0,0
green_wave,400,920.0,C3,1,0,10
green_wave,400,920.0,C3_E,-1,0,0
green_wave,400,925.0,C1,1,0,2
green_wave,400,925.0,C2,0,0,5
green_wave,400,925.0,C3,1,0,5
green_wave,400,925.0,C3_E,-1,0,5
green_wave,400,930.0,C1,1,0,4
green_wave,400,930.0,C2,0,0,5
green_wave,400,930.0,C3,1,0,1
green_wave,400,930.0,C3_E,-1,0,8
green_wave,400,935.0,C1,0,1,5
green_wave,400,935.0,C2,1,0,4
green_wave,400,935.0,C3,0,1,1
green_wave,400,935.0,C3_E,-1,0,9
green_wave,400,940.0,C1,0,2,5
green_wave,400,940.0,C2,1,0,0
green_wave,400,940.0,C3,0,1,6
green_wave,400,940.0,C3_E,-1,0,5
green_wave,400,945.0,C1,0,3,6
green_wave,400,945.0,C2,1,0,0
green_wave,400,945.0,C3,0,1,6
green_wave,400,945.0,C3_E,-1,0,3
green_wave,400,950.0,C1,1,0,5
green_wave,400,950.0,C2,0,0,0
green_wave,400,950.0,C3,1,0,3
green_wave,400,950.0,C3_E,-1,0,0
green_wave,400,955.0,C1,1,0,6
green_wave,400,955.0,C2,0,0,5
green_wave,400,955.0,C3,1,0,0
green_wave,400,955.0,C3_E,-1,0,6
green_wave,400,960.0,C1,1,0,8
green_wave,400,960.0,C2,0,0,5
green_wave,400,960.0,C3,1,0,0
green_wave,400,960.0,C3_E,-1,0,6
green_wave,400,965.0,C1,0,0,10
green_wave,400,965.0,C2,1,0,5
green_wave,400,965.0,C3,0,0,0
green_wave,400,965.0,C3_E,-1,0,4
green_wave,400,970.0,C1,0,4,12
green_wave,400,970.0,C2,1,0,1
green_wave,400,970.0,C3,0,0,5
green_wave,400,970.0,C3_E,-1,0,0
green_wave,400,975.0,C1,0,6,15
green_wave,400,975.0,C2,1,0,0
green_wave,400,975.0,C3,0,0,6
green_wave,400,975.0,C3_E,-1,0,0
green_wave,400,980.0,C1,1,1,11
green_wave,400,980.0,C2,0,0,0
green_wave,400,980.0,C3,1,0,4
green_wave,400,980.0,C3_E,-1,0,0
green_wave,400,985.0,C1,1,0,6
green_wave,400,985.0,C2,0,0,10
green_wave,400,985.0,C3,1,0,1
green_wave,400,985.0,C3_E,-1,0,5
green_wave,400,990.0,C1,1,0,6
green_wave,400,990.0,C2,0,0,14
green_wave,400,990.0,C3,1,0,0
green_wave,400,990.0,C3_E,-1,0,6
green_wave,400,995.0,C1,0,0,7
green_wave,400,995.0,C2,1,0,12
green_wave,400,995.0,C3,0,0,0
green_wave,400,995.0,C3_E,-1,0,5
green_wave,400,1000.0,C1,0,2,7
green_wave,400,1000.0,C2,1,0,5
green_wave,400,1000.0,C3,0,0,6
green_wave,400,1000.0,C3_E,-1,0,0
green_wave,400,1005.0,C1,0,3,9
green_wave,400,1005.0,C2,1,0,1
green_wave,400,1005.0,C3,0,0,13
green_wave,400,1005.0,C3_E,-1,0,0
green_wave,400,1010.0,C1,1,0,6
green_wave,400,1010.0,C2,0,0,0
green_wave,400,1010.0,C3,1,0,12
green_wave,400,1010.0,C3_E,-1,0,0
green_wave,400,1015.0,C1,1,0,3
green_wave,400,1015.0,C2,0,0,6
green_wave,400,1015.0,C3,1,0,8
green_wave,400,1015.0,C3_E,-1,0,4
green_wave,400,1020.0,C1,1,0,4
green_wave,400,1020.0,C2,0,0,8
green_wave,400,1020.0,C3,1,0,1
green_wave,400,1020.0,C3_E,-1,0,11
green_wave,400,1025.0,C1,0,0,5
green_wave,400,1025.0,C2,1,0,9
green_wave,400,1025.0,C3,0,0,0
green_wave,400,1025.0,C3_E,-1,0,12
green_wave,400,1030.0,C1,0,2,6
green_wave,400,1030.0,C2,1,0,3
green_wave,400,1030.0,C3,0,0,5
green_wave,400,1030.0,C3_E,-1,0,10
green_wave,400,1035.0,C1,0,2,10
green_wave,400,1035.0,C2,1,0,1
green_wave,400,1035.0,C3,0,0,8
green_wave,400,1035.0,C3_E,-1,0,5
green_wave,400,1040.0,C1,1,0,7
green_wave,400,1040.0,C2,0,0,0
green_wave,400,1040.0,C3,1,0,8
green_wave,400,1040.0,C3_E,-1,0,0
green_wave,400,1045.0,C1,1,0,6
green_wave,400,1045.0,C2,0,0,4
green_wave,400,1045.0,C3,1,0,4
green_wave,400,1045.0,C3_E,-1,0,3
green_wave,400,1050.0,C1,1,0,3
green_wave,400,1050.0,C2,0,0,7
green_wave,400,1050.0,C3,1,0,2
green_wave,400,1050.0,C3_E,-1,0,5
green_wave,400,1055.0,C1,0,1,7
green_wave,400,1055.0,C2,1,0,8
green_wave,400,1055.0,C3,0,2,2
green_wave,400,1055.0,C3_E,-1,0,7
green_wave,400,1060.0,C1,0,1,7
green_wave,400,1060.0,C2,1,0,4
green_wave,400,1060.0,C3,0,2,5
green_wave,400,1060.0,C3_E,-1,0,3
green_wave,400,1065.0,C1,0,3,9
green_wave,400,1065.0,C2,1,0,1
green_wave,400,1065.0,C3,0,2,9
green_wave,400,1065.0,C3_E,-1,0,1
green_wave,400,1070.0,C1,1,0,6
green_wave,400,1070.0,C2,0,0,0
green_wave,400,1070.0,C3,1,0,8
green_wave,400,1070.0,C3_E,-1,0,1
green_wave,400,1075.0,C1,1,0,4
green_wave,400,1075.0,C2,0,0,7
green_wave,400,1075.0,C3,1,0,5
green_wave,400,1075.0,C3_E,-1,0,5
green_wave,400,1080.0,C1,1,0,6
green_wave,400,1080.0,C2,0,0,8
green_wave,400,1080.0,C3,1,0,2
green_wave,400,1080.0,C3_E,-1,0,8
green_wave,400,1085.0,C1,0,0,9
green_wave,400,1085.0,C2,1,0,8
green_wave,400,1085.0,C3,0,0,1
green_wave,400,1085.0,C3_E,-1,0,9
green_wave,400,1090.0,C1,0,2,10
green_wave,400,1090.0,C2,1,0,3
green_wave,400,1090.0,C3,0,1,5
green_wave,400,1090.0,C3_E,-1,0,8
green_wave,400,1095.0,C1,0,3,10
green_wave,400,1095.0,C2,1,0,0
green_wave,400,1095.0,C3,0,1,9
green_wave,400,1095.0,C3_E,-1,0,1
green_wave,400,1100.0,C1,1,2,9
green_wave,400,1100.0,C2,0,0,0
green_wave,400,1100.0,C3,1,0,8
green_wave,400,1100.0,C3_E,-1,0,0
green_wave,400,1105.0,C1,1,0,5
green_wave,400,1105.0,C2,0,0,4
green_wave,400,1105.0,C3,1,0,6
green_wave,400,1105.0,C3_E,-1,0,3
green_wave,400,1110.0,C1,1,0,4
green_wave,400,1110.0,C2,0,0,10
green_wave,400,1110.0,C3,1,0,0
green_wave,400,1110.0,C3_E,-1,0,8
green_wave,400,1115.0,C1,0,0,4
green_wave,400,1115.0,C2,1,0,9
green_wave,400,1115.0,C3,0,0,0
green_wave,400,1115.0,C3_E,-1,0,9
green_wave,400,1120.0,C1,0,2,5
green_wave,400,1120.0,C2,1,0,4
green_wave,400,1120.0,C3,0,0,3
green_wave,400,1120.0,C3_E,-1,0,6
green_wave,400,1125.0,C1,0,4,5
green_wave,400,1125.0,C2,1,0,0
green_wave,400,1125.0,C3,0,0,10
green_wave,400,1125.0,C3_E,-1,0,1
green_wave,400,1130.0,C1,1,0,4
green_wave,400,1130.0,C2,0,0,0
green_wave,400,1130.0,C3,1,0,9
green_wave,400,1130.0,C3_E,-1,0,0
green_wave,400,1135.0,C1,1,0,3
green_wave,400,1135.0,C2,0,0,4
green_wave,400,1135.0,C3,1,0,4
green_wave,400,1135.0,C3_E,-1,0,3
green_wave,400,1140.0,C1,1,0,3
green_wave,400,1140.0,C2,0,0,5
green_wave,400,1140.0,C3,1,0,1
green_wave,400,1140.0,C3_E,-1,0,9
green_wave,400,1145.0,C1,0,0,3
green_wave,400,1145.0,C2,1,0,5
green_wave,400,1145.0,C3,0,1,1
green_wave,400,1145.0,C3_E,-1,0,8
green_wave,400,1150.0,C1,0,2,3
green_wave,400,1150.0,C2,1,0,1
green_wave,400,1150.0,C3,0,1,3
green_wave,400,1150.0,C3_E,-1,0,4
green_wave,400,1155.0,C1,0,2,4
green_wave,400,1155.0,C2,1,0,0
green_wave,400,1155.0,C3,0,1,5
green_wave,400,1155.0,C3_E,-1,0,0
green_wave,400,1160.0,C1,1,0,3
green_wave,400,1160.0,C2,0,0,0
green_wave,400,1160.0,C3,1,0,5
green_wave,400,1160.0,C3_E,-1,0,0
green_wave,400,1165.0,C1,1,0,3
green_wave,400,1165.0,C2,0,0,3
green_wave,400,1165.0,C3,1,0,3
green_wave,400,1165.0,C3_E,-1,0,1
green_wave,400,1170.0,C1,1,0,4
green_wave,400,1170.0,C2,0,0,3
green_wave,400,1170.0,C3,1,0,1
green_wave,400,1170.0,C3_E,-1,0,4
green_wave,400,1175.0,C1,0,0,7
green_wave,400,1175.0,C2,1,0,4
green_wave,400,1175.0,C3,0,1,1
green_wave,400,1175.0,C3_E,-1,0,5
green_wave,400,1180.0,C1,0,1,9
green_wave,400,1180.0,C2,1,0,1
green_wave,400,1180.0,C3,0,1,4
green_wave,400,1180.0,C3_E,-1,0,5
green_wave,400,1185.0,C1,0,3,11
green_wave,400,1185.0,C2,1,0,0
green_wave,400,1185.0,C3,0,1,4
green_wave,400,1185.0,C3_E,-1,0,1
green_wave,400,1190.0,C1,1,0,7
green_wave,400,1190.0,C2,0,0,0
green_wave,400,1190.0,C3,1,0,4
green_wave,400,1190.0,C3_E,-1,0,0
green_wave,400,1195.0,C1,1,0,3
green_wave,400,1195.0,C2,0,0,7
green_wave,400,1195.0,C3,1,0,1
green_wave,400,1195.0,C3_E,-1,0,2
green_wave,400,1200.0,C1,1,0,2
green_wave,400,1200.0,C2,0,0,11
green_wave,400,1200.0,C3,1,0,0
green_wave,400,1200.0,C3_E,-1,0,4
green_wave,400,1205.0,C1,0,0,4
green_wave,400,1205.0,C2,1,0,10
green_wave,400,1205.0,C3,0,0,0
green_wave,400,1205.0,C3_E,-1,0,5
green_wave,400,1210.0,C1,0,1,4
green_wave,400,1210.0,C2,1,0,3
green_wave,400,1210.0,C3,0,0,5
green_wave,400,1210.0,C3_E,-1,0,3
green_wave,400,1215.0,C1,0,2,6
green_wave,400,1215.0,C2,1,0,0
green_wave,400,1215.0,C3,0,0,10
green_wave,400,1215.0,C3_E,-1,0,0
green_wave,400,1220.0,C1,1,0,5
green_wave,400,1220.0,C2,0,0,0
green_wave,400,1220.0,C3,1,0,10
green_wave,400,1220.0,C3_E,-1,0,0
green_wave,400,1225.0,C1,1,0,3
green_wave,400,1225.0,C2,0,0,4
green_wave,400,1225.0,C3,1,0,4
green_wave,400,1225.0,C3_E,-1,0,5
green_wave,400,1230.0,C1,1,0,6
green_wave,400,1230.0,C2,0,0,5
green_wave,400,1230.0,C3,1,0,1
green_wave,400,1230.0,C3_E,-1,0,9
green_wave,400,1235.0,C1,0,0,8
green_wave,400,1235.0,C2,1,0,3
green_wave,400,1235.0,C3,0,0,1
green_wave,400,1235.0,C3_E,-1,0,10
green_wave,400,1240.0,C1,0,2,8
green_wave,400,1240.0,C2,1,0,3
green_wave,400,1240.0,C3,0,0,3
green_wave,400,1240.0,C3_E,-1,0,5
green_wave,400,1245.0,C1,0,4,9
green_wave,400,1245.0,C2,1,0,0
green_wave,400,1245.0,C3,0,0,5
green_wave,400,1245.0,C3_E,-1,0,3
green_wave,400,1250.0,C1,1,3,6
green_wave,400,1250.0,C2,0,0,0
green_wave,400,1250.0,C3,1,0,3
green_wave,400,1250.0,C3_E,-1,0,0
green_wave,400,1255.0,C1,1,0,3
green_wave,400,1255.0,C2,0,0,5
green_wave,400,1255.0,C3,1,0,2
green_wave,400,1255.0,C3_E,-1,0,3
green_wave,400,1260.0,C1,1,0,4
green_wave,400,1260.0,C2,0,0,9
green_wave,400,1260.0,C3,1,0,2
green_wave,400,1260.0,C3_E,-1,0,4
green_wave,400,1265.0,C1,0,0,5
green_wave,400,1265.0,C2,1,0,8
green_wave,400,1265.0,C3,0,1,1
green_wave,400,1265.0,C3_E,-1,0,2
green_wave,400,1270.0,C1,0,0,5
green_wave,400,1270.0,C2,1,0,5
green_wave,400,1270.0,C3,0,1,5
green_wave,400,1270.0,C3_E,-1,0,2
green_wave,400,1275.0,C1,0,2,6
green_wave,400,1275.0,C2,1,0,0
green_wave,400,1275.0,C3,0,1,10
green_wave,400,1275.0,C3_E,-1,0,1
green_wave,400,1280.0,C1,1,0,3
green_wave,400,1280.0,C2,0,0,0
green_wave,400,1280.0,C3,1,0,8
green_wave,400,1280.0,C3_E,-1,0,0
green_wave,400,1285.0,C1,1,0,3
green_wave,400,1285.0,C2,0,0,5
green_wave,400,1285.0,C3,1,0,5
green_wave,400,1285.0,C3_E,-1,0,5
green_wave,400,1290.0,C1,1,0,6
green_wave,400,1290.0,C2,0,0,6
green_wave,400,1290.0,C3,1,0,1
green_wave,400,1290.0,C3_E,-1,0,7
green_wave,400,1295.0,C1,0,0,8
green_wave,400,1295.0,C2,1,0,6
green_wave,400,1295.0,C3,0,0,1
green_wave,400,1295.0,C3_E,-1,0,8
green_wave,400,1300.0,C1,0,1,8
green_wave,400,1300.0,C2,1,0,1
green_wave,400,1300.0,C3,0,1,4
green_wave,400,1300.0,C3_E,-1,0,6
green_wave,400,1305.0,C1,0,3,10
green_wave,400,1305.0,C2,1,0,0
green_wave,400,1305.0,C3,0,1,7
green_wave,400,1305.0,C3_E,-1,0,3
green_wave,400,1310.0,C1,1,1,9
green_wave,400,1310.0,C2,0,0,0
green_wave,400,1310.0,C3,1,0,6
green_wave,400,1310.0,C3_E,-1,0,0
green_wave,400,1315.0,C1,1,0,4
green_wave,400,1315.0,C2,0,0,3
green_wave,400,1315.0,C3,1,0,1
green_wave,400,1315.0,C3_E,-1,0,3
green_wave,400,1320.0,C1,1,0,3
green_wave,400,1320.0,C2,0,0,10
green_wave,400,1320.0,C3,1,0,0
green_wave,400,1320.0,C3_E,-1,0,7
green_wave,400,1325.0,C1,0,0,5
green_wave,400,1325.0,C2,1,0,10
green_wave,400,1325.0,C3,0,0,0
green_wave,400,1325.0,C3_E,-1,0,7
green_wave,400,1330.0,C1,0,1,10
green_wave,400,1330.0,C2,1,0,6
green_wave,400,1330.0,C3,0,0,2
green_wave,400,1330.0,C3_E,-1,0,6
green_wave,400,1335.0,C1,0,2,11
green_wave,400,1335.0,C2,1,0,0
green_wave,400,1335.0,C3,0,0,10
green_wave,400,1335.0,C3_E,-1,0,0
green_wave,400,1340.0,C1,1,0,8
green_wave,400,1340.0,C2,0,0,0
green_wave,400,1340.0,C3,1,0,10
green_wave,400,1340.0,C3_E,-1,0,0
green_wave,400,1345.0,C1,1,0,5
green_wave,400,1345.0,C2,0,0,7
green_wave,400,1345.0,C3,1,0,6
green_wave,400,1345.0,C3_E,-1,0,2
green_wave,400,1350.0,C1,1,0,6
green_wave,400,1350.0,C2,0,0,11
green_wave,400,1350.0,C3,1,0,0
green_wave,400,1350.0,C3_E,-1,0,7
green_wave,400,1355.0,C1,0,0,8
green_wave,400,1355.0,C2,1,0,10
green_wave,400,1355.0,C3,0,0,0
green_wave,400,1355.0,C3_E,-1,0,10
green_wave,400,1360.0,C1,0,2,10
green_wave,400,1360.0,C2,1,0,1
green_wave,400,1360.0,C3,0,0,8
green_wave,400,1360.0,C3_E,-1,0,6
green_wave,400,1365.0,C1,0,4,12
green_wave,400,1365.0,C2,1,0,0
green_wave,400,1365.0,C3,0,0,11
green_wave,400,1365.0,C3_E,-1,0,2
green_wave,400,1370.0,C1,1,0,9
green_wave,400,1370.0,C2,0,0,0
green_wave,400,1370.0,C3,1,0,10
green_wave,400,1370.0,C3_E,-1,0,0
green_wave,400,1375.0,C1,1,0,7
green_wave,400,1375.0,C2,0,0,8
green_wave,400,1375.0,C3,1,0,4
green_wave,400,1375.0,C3_E,-1,0,5
green_wave,400,1380.0,C1,1,0,9
green_wave,400,1380.0,C2,0,0,12
green_wave,400,1380.0,C3,1,0,0
green_wave,400,1380.0,C3_E,-1,0,11
green_wave,400,1385.0,C1,0,0,12
green_wave,400,1385.0,C2,1,0,9
green_wave,400,1385.0,C3,0,0,0
green_wave,400,1385.0,C3_E,-1,0,10
green_wave,400,1390.0,C1,0,4,14
green_wave,400,1390.0,C2,1,0,2
green_wave,400,1390.0,C3,0,0,7
green_wave,400,1390.0,C3_E,-1,0,6
green_wave,400,1395.0,C1,0,6,17
green_wave,400,1395.0,C2,1,0,0
green_wave,400,1395.0,C3,0,0,10
green_wave,400,1395.0,C3_E,-1,0,0
green_wave,400,1400.0,C1,1,6,15
green_wave,400,1400.0,C2,0,0,0
green_wave,400,1400.0,C3,1,0,9
green_wave,400,1400.0,C3_E,-1,0,0
green_wave,400,1405.0,C1,1,0,5
green_wave,400,1405.0,C2,0,0,6
green_wave,400,1405.0,C3,1,0,3
green_wave,400,1405.0,C3_E,-1,0,7
green_wave,400,1410.0,C1,1,0,4
green_wave,400,1410.0,C2,0,0,14
green_wave,400,1410.0,C3,1,0,1
green_wave,400,1410.0,C3_E,-1,0,10
green_wave,400,1415.0,C1,0,0,4
green_wave,400,1415.0,C2,1,0,16
green_wave,400,1415.0,C3,0,1,1
green_wave,400,1415.0,C3_E,-1,0,9
green_wave,400,1420.0,C1,0,1,4
green_wave,400,1420.0,C2,1,0,10
green_wave,400,1420.0,C3,0,1,4
green_wave,400,1420.0,C3_E,-1,0,3
green_wave,400,1425.0,C1,0,2,6
green_wave,400,1425.0,C2,1,0,3
green_wave,400,1425.0,C3,0,1,15
green_wave,400,1425.0,C3_E,-1,0,1
green_wave,400,1430.0,C1,1,0,4
green_wave,400,1430.0,C2,0,0,1
green_wave,400,1430.0,C3,1,0,15
green_wave,400,1430.0,C3_E,-1,0,0
green_wave,400,1435.0,C1,1,0,5
green_wave,400,1435.0,C2,0,1,5
green_wave,400,1435.0,C3,1,0,11
green_wave,400,1435.0,C3_E,-1,0,4
green_wave,400,1440.0,C1,1,0,4
green_wave,400,1440.0,C2,0,1,6
green_wave,400,1440.0,C3,1,0,2
green_wave,400,1440.0,C3_E,-1,0,12
green_wave,400,1445.0,C1,0,0,5
green_wave,400,1445.0,C2,1,0,5
green_wave,400,1445.0,C3,0,1,1
green_wave,400,1445.0,C3_E,-1,0,15
green_wave,400,1450.0,C1,0,1,6
green_wave,400,1450.0,C2,1,0,2
green_wave,400,1450.0,C3,0,1,6
green_wave,400,1450.0,C3_E,-1,0,12
green_wave,400,1455.0,C1,0,3,6
green_wave,400,1455.0,C2,1,0,0
green_wave,400,1455.0,C3,0,1,8
green_wave,400,1455.0,C3_E,-1,0,5
green_wave,400,1460.0,C1,1,0,4
green_wave,400,1460.0,C2,0,0,0
green_wave,400,1460.0,C3,1,0,6
green_wave,400,1460.0,C3_E,-1,0,0
green_wave,400,1465.0,C1,1,0,2
green_wave,400,1465.0,C2,0,0,6
green_wave,400,1465.0,C3,1,0,2
green_wave,400,1465.0,C3_E,-1,0,4
green_wave,400,1470.0,C1,1,0,4
green_wave,400,1470.0,C2,0,0,6
green_wave,400,1470.0,C3,1,0,0
green_wave,400,1470.0,C3_E,-1,0,8
green_wave,400,1475.0,C1,0,1,7
green_wave,400,1475.0,C2,1,0,5
green_wave,400,1475.0,C3,0,0,0
green_wave,400,1475.0,C3_E,-1,0,7
green_wave,400,1480.0,C1,0,2,7
green_wave,400,1480.0,C2,1,0,1
green_wave,400,1480.0,C3,0,0,3
green_wave,400,1480.0,C3_E,-1,0,4
green_wave,400,1485.0,C1,0,3,8
green_wave,400,1485.0,C2,1,0,0
green_wave,400,1485.0,C3,0,0,6
green_wave,400,1485.0,C3_E,-1,0,0
green_wave,400,1490.0,C1,1,1,5
green_wave,400,1490.0,C2,0,0,0
green_wave,400,1490.0,C3,1,0,5
green_wave,400,1490.0,C3_E,-1,0,0
green_wave,400,1495.0,C1,1,0,3
green_wave,400,1495.0,C2,0,0,6
green_wave,400,1495.0,C3,1,0,3
green_wave,400,1495.0,C3_E,-1,0,3
green_wave,400,1500.0,C1,1,0,2
green_wave,400,1500.0,C2,0,0,7
green_wave,400,1500.0,C3,1,0,0
green_wave,400,1500.0,C3_E,-1,0,5
green_wave,400,1505.0,C1,0,0,6
green_wave,400,1505.0,C2,1,0,7
green_wave,400,1505.0,C3,0,0,0
green_wave,400,1505.0,C3_E,-1,0,5
green_wave,400,1510.0,C1,0,0,8
green_wave,400,1510.0,C2,1,0,1
green_wave,400,1510.0,C3,0,0,4
green_wave,400,1510.0,C3_E,-1,0,3
green_wave,400,1515.0,C1,0,2,9
green_wave,400,1515.0,C2,1,0,0
green_wave,400,1515.0,C3,0,0,7
green_wave,400,1515.0,C3_E,-1,0,3
green_wave,400,1520.0,C1,1,0,6
green_wave,400,1520.0,C2,0,0,0
green_wave,400,1520.0,C3,1,0,7
green_wave,400,1520.0,C3_E,-1,0,0
green_wave,400,1525.0,C1,1,0,5
green_wave,400,1525.0,C2,0,0,6
green_wave,400,1525.0,C3,1,0,3
green_wave,400,1525.0,C3_E,-1,0,4
green_wave,400,1530.0,C1,1,0,6
green_wave,400,1530.0,C2,0,0,9
green_wave,400,1530.0,C3,1,0,0
green_wave,400,1530.0,C3_E,-1,0,7
green_wave,400,1535.0,C1,0,0,6
green_wave,400,1535.0,C2,1,0,9
green_wave,400,1535.0,C3,0,0,0
green_wave,400,1535.0,C3_E,-1,0,7
green_wave,400,1540.0,C1,0,1,7
green_wave,400,1540.0,C2,1,0,4
green_wave,400,1540.0,C3,0,0,3
green_wave,400,1540.0,C3_E,-1,0,4
green_wave,400,1545.0,C1,0,4,8
green_wave,400,1545.0,C2,1,0,0
green_wave,400,1545.0,C3,0,0,6
green_wave,400,1545.0,C3_E,-1,0,1
green_wave,400,1550.0,C1,1,0,3
green_wave,400,1550.0,C2,0,0,0
green_wave,400,1550.0,C3,1,0,9
green_wave,400,1550.0,C3_E,-1,0,0
green_wave,400,1555.0,C1,1,0,3
green_wave,400,1555.0,C2,0,0,6
green_wave,400,1555.0,C3,1,0,5
green_wave,400,1555.0,C3_E,-1,0,2
green_wave,400,1560.0,C1,1,0,1
green_wave,400,1560.0,C2,0,0,8
green_wave,400,1560.0,C3,1,0,2
green_wave,400,1560.0,C3_E,-1,0,6
green_wave,400,1565.0,C1,0,0,2
green_wave,400,1565.0,C2,1,0,8
green_wave,400,1565.0,C3,0,2,2
green_wave,400,1565.0,C3_E,-1,0,7
green_wave,400,1570.0,C1,0,1,2
green_wave,400,1570.0,C2,1,0,2
green_wave,400,1570.0,C3,0,2,8
green_wave,400,1570.0,C3_E,-1,0,4
green_wave,400,1575.0,C1,0,1,4
green_wave,400,1575.0,C2,1,0,0
green_wave,400,1575.0,C3,0,2,10
green_wave,400,1575.0,C3_E,-1,0,1
green_wave,400,1580.0,C1,1,0,3
green_wave,400,1580.0,C2,0,0,0
green_wave,400,1580.0,C3,1,0,8
green_wave,400,1580.0,C3_E,-1,0,0
green_wave,400,1585.0,C1,1,0,4
green_wave,400,1585.0,C2,0,0,2
green_wave,400,1585.0,C3,1,0,3
green_wave,400,1585.0,C3_E,-1,0,6
green_wave,400,1590.0,C1,1,0,4
green_wave,400,1590.0,C2,0,0,3
green_wave,400,1590.0,C3,1,0,0
green_wave,400,1590.0,C3_E,-1,0,10
green_wave,400,1595.0,C1,0,1,5
green_wave,400,1595.0,C2,1,0,4
green_wave,400,1595.0,C3,0,0,0
green_wave,400,1595.0,C3_E,-1,0,10
green_wave,400,1600.0,C1,0,1,7
green_wave,400,1600.0,C2,1,0,2
green_wave,400,1600.0,C3,0,0,2
green_wave,400,1600.0,C3_E,-1,0,7
green_wave,400,1605.0,C1,0,2,9
green_wave,400,1605.0,C2,1,0,1
green_wave,400,1605.0,C3,0,0,3
green_wave,400,1605.0,C3_E,-1,0,1
green_wave,400,1610.0,C1,1,0,6
green_wave,400,1610.0,C2,0,1,1
green_wave,400,1610.0,C3,1,0,3
green_wave,400,1610.0,C3_E,-1,0,0
green_wave,400,1615.0,C1,1,0,2
green_wave,400,1615.0,C2,0,1,6
green_wave,400,1615.0,C3,1,0,1
green_wave,400,1615.0,C3_E,-1,0,1
green_wave,400,1620.0,C1,1,0,4
green_wave,400,1620.0,C2,0,1,10
green_wave,400,1620.0,C3,1,0,0
green_wave,400,1620.0,C3_E,-1,0,2
green_wave,400,1625.0,C1,0,1,5
green_wave,400,1625.0,C2,1,0,9
green_wave,400,1625.0,C3,0,0,0
green_wave,400,1625.0,C3_E,-1,0,3
green_wave,400,1630.0,C1,0,1,6
green_wave,400,1630.0,C2,1,0,2
green_wave,400,1630.0,C3,0,0,6
green_wave,400,1630.0,C3_E,-1,0,2
green_wave,400,1635.0,C1,0,2,6
green_wave,400,1635.0,C2,1,0,0
green_wave,400,1635.0,C3,0,0,10
green_wave,400,1635.0,C3_E,-1,0,1
green_wave,400,1640.0,C1,1,0,4
green_wave,400,1640.0,C2,0,0,0
green_wave,400,1640.0,C3,1,0,10
green_wave,400,1640.0,C3_E,-1,0,0
green_wave,400,1645.0,C1,1,0,2
green_wave,400,1645.0,C2,0,0,5
